date,campaign,channel,keyword,device,geography,audience_segment,impressions,clicks,cost,landing_page_visits,application_starts,conversions,revenue,customer_quality_score,ctr,cpc,conversion_rate,cpa,roas,visit_rate,application_start_rate,final_conversion_rate
2026-02-18,SME Acquisition Campaign,Google Search,best credit card,Desktop,Bangalore,Small Business Owners,1913,79,1605.7,66,25,3,52577.72,100.0,0.041296393099843176,20.325316455696203,0.0379746835443038,535.2333333333333,32.74442299308713,0.8354430379746836,0.3787878787878788,0.12
2026-02-05,Premium Card Campaign,Google Search,no annual fee credit card,Mobile,Bangalore,High Income Urban,4994,138,3301.13,90,32,3,44124.37,61.4,0.0276331597917501,23.92123188405797,0.021739130434782608,1100.3766666666668,13.3664442175861,0.6521739130434783,0.35555555555555557,0.09375
2026-03-23,Premium Card Campaign,Google Search,no annual fee credit card,Mobile,Mumbai,Young Professionals,3276,141,4160.33,120,28,2,12080.48,59.6,0.04304029304029304,29.505886524822696,0.014184397163120567,2080.165,2.9037311944004442,0.851063829787234,0.23333333333333334,0.07142857142857142
2026-01-24,Business Card Paid Search,Display,premium credit card,Mobile,Hyderabad,Small Business Owners,2396,47,901.41,35,15,2,39439.74,74.3,0.01961602671118531,19.178936170212765,0.0425531914893617,450.705,43.75338636136719,0.7446808510638298,0.42857142857142855,0.13333333333333333
2026-01-23,Premium Card Campaign,Google Search,no annual fee credit card,Mobile,Bangalore,Young Professionals,2689,87,2416.27,71,19,1,9178.61,62.6,0.03235403495723317,27.773218390804598,0.011494252873563218,2416.27,3.798669022915486,0.8160919540229885,0.2676056338028169,0.05263157894736842
2026-03-03,Credit Card Acquisition,Display,no annual fee credit card,Desktop,Pune,High Income Urban,2008,70,1060.46,52,22,2,28451.11,89.3,0.0348605577689243,15.149428571428572,0.02857142857142857,530.23,26.82902702600758,0.7428571428571429,0.4230769230769231,0.09090909090909091
2026-02-06,Cashback Search Campaign,Bing Search,travel rewards card,Mobile,Kolkata,Young Professionals,1930,107,3310.06,82,30,4,41427.99,59.6,0.05544041450777202,30.935140186915888,0.037383177570093455,827.515,12.515782191259373,0.7663551401869159,0.36585365853658536,0.13333333333333333
2026-01-12,Premium Card Campaign,Bing Search,airport lounge credit card,Mobile,Chennai,Premium Customers,3030,178,3195.21,138,57,6,137638.61,92.2,0.058745874587458745,17.95061797752809,0.033707865168539325,532.535,43.07654582953859,0.7752808988764045,0.41304347826086957,0.10526315789473684
2026-02-24,Business Card Paid Search,Bing Search,no annual fee credit card,Desktop,Chennai,Small Business Owners,1283,82,1485.68,66,23,3,57082.8,52.9,0.06391270459859703,18.118048780487804,0.036585365853658534,495.2266666666667,38.422002046201065,0.8048780487804879,0.3484848484848485,0.13043478260869565
2026-01-13,SME Acquisition Campaign,Google Search,best credit card,Mobile,Pune,Frequent Travelers,1426,56,1370.33,40,15,1,15025.8,82.3,0.03927068723702665,24.47017857142857,0.017857142857142856,1370.33,10.965095998774018,0.7142857142857143,0.375,0.06666666666666667
2026-01-23,Business Card Paid Search,Google Search,business credit card,Mobile,Chennai,Students,591,30,836.82,19,7,0,0.0,55.0,0.050761421319796954,27.894000000000002,0.0,,0.0,0.6333333333333333,0.3684210526315789,0.0
2026-03-30,Travel Rewards Campaign,Google Search,travel rewards card,Mobile,Gurgaon,High Income Urban,1693,83,2285.7,59,29,5,51723.06,73.2,0.0490253987005316,27.538554216867468,0.060240963855421686,457.14,22.62898018112613,0.7108433734939759,0.4915254237288136,0.1724137931034483
2026-01-30,Business Card Paid Search,Display,travel rewards card,Mobile,Chennai,High Income Urban,1992,58,1118.1,38,16,2,24572.1,61.3,0.029116465863453816,19.27758620689655,0.034482758620689655,559.05,21.976656828548432,0.6551724137931034,0.42105263157894735,0.125
2026-01-17,Credit Card Acquisition,Display,airport lounge credit card,Mobile,Delhi,Students,2530,60,680.68,40,15,1,3618.75,33.0,0.023715415019762844,11.344666666666665,0.016666666666666666,680.68,5.316374801668919,0.6666666666666666,0.375,0.06666666666666667
2026-03-03,Cashback Search Campaign,Google Search,premium credit card,Mobile,Chennai,Small Business Owners,815,43,1444.93,36,8,0,0.0,76.5,0.05276073619631902,33.60302325581395,0.0,,0.0,0.8372093023255814,0.2222222222222222,0.0
2026-03-25,Cashback Search Campaign,Bing Search,airport lounge credit card,Mobile,Pune,Students,2103,116,2317.45,89,13,1,2000.0,32.9,0.05515929624346172,19.97801724137931,0.008620689655172414,2317.45,0.8630175408315175,0.7672413793103449,0.14606741573033707,0.07692307692307693
2026-03-30,Premium Card Campaign,Google Search,low annual fee card,Mobile,Mumbai,Young Professionals,3000,132,3327.05,101,33,1,13110.14,77.8,0.044,25.204924242424244,0.007575757575757576,3327.05,3.9404697855457536,0.7651515151515151,0.32673267326732675,0.030303030303030304
2026-03-27,Credit Card Acquisition,Google Search,business credit card,Mobile,Bangalore,Students,609,32,1016.28,25,7,0,0.0,49.7,0.052545155993431854,31.75875,0.0,,0.0,0.78125,0.28,0.0
2026-01-13,Travel Rewards Campaign,Google Search,cashback credit card,Tablet,Delhi,Young Professionals,1069,55,841.72,42,12,0,0.0,76.4,0.05144995322731525,15.304,0.0,,0.0,0.7636363636363637,0.2857142857142857,0.0
2026-02-28,Credit Card Acquisition,Meta,fuel cashback card,Mobile,Mumbai,Young Professionals,4234,94,1238.73,81,27,3,32228.82,59.1,0.022201228153046763,13.177978723404255,0.031914893617021274,412.91,26.01763096074205,0.8617021276595744,0.3333333333333333,0.1111111111111111
2026-01-19,Business Card Paid Search,Google Search,cashback credit card,Tablet,Hyderabad,Frequent Travelers,1445,56,634.42,30,11,1,15598.69,70.4,0.03875432525951557,11.328928571428571,0.017857142857142856,634.42,24.58732385485956,0.5357142857142857,0.36666666666666664,0.09090909090909091
2026-02-18,Credit Card Acquisition,Google Search,premium credit card,Mobile,Delhi,Students,6835,292,7714.38,186,54,3,12817.51,38.0,0.04272128749085589,26.419109589041096,0.010273972602739725,2571.46,1.6615087667447028,0.636986301369863,0.2903225806451613,0.05555555555555555
2026-01-12,Credit Card Acquisition,Google Search,premium credit card,Desktop,Pune,Frequent Travelers,4789,189,6020.09,125,51,8,108798.29,73.4,0.039465441637084986,31.852328042328043,0.042328042328042326,752.51125,18.072535460433315,0.6613756613756614,0.408,0.1568627450980392
2026-03-02,Travel Rewards Campaign,Google Search,no annual fee credit card,Mobile,Mumbai,Students,1385,75,1646.81,45,15,2,10086.2,40.1,0.05415162454873646,21.957466666666665,0.02666666666666667,823.405,6.1246895513143595,0.6,0.3333333333333333,0.13333333333333333
2026-01-19,Business Card Paid Search,Display,airport lounge credit card,Mobile,Bangalore,Young Professionals,3607,97,478.06,70,24,2,14838.47,74.2,0.026892154144718603,4.928453608247422,0.020618556701030927,239.03,31.038928168012383,0.7216494845360825,0.34285714285714286,0.08333333333333333
2026-03-17,SME Acquisition Campaign,Google Search,low annual fee card,Desktop,Bangalore,Students,3736,126,2207.94,92,45,5,12847.69,54.1,0.03372591006423983,17.523333333333333,0.03968253968253968,441.588,5.818858302308939,0.7301587301587301,0.4891304347826087,0.1111111111111111
2026-01-09,SME Acquisition Campaign,Google Search,no annual fee credit card,Desktop,Chennai,High Income Urban,1648,63,728.55,55,19,0,0.0,74.7,0.03822815533980582,11.564285714285713,0.0,,0.0,0.873015873015873,0.34545454545454546,0.0
2026-03-12,Cashback Search Campaign,Display,credit card for business,Mobile,Mumbai,High Income Urban,2480,77,1126.49,61,20,3,35832.96,55.4,0.031048387096774193,14.62974025974026,0.03896103896103896,375.49666666666667,31.809390229828935,0.7922077922077922,0.32786885245901637,0.15
2026-01-28,Premium Card Campaign,Google Search,low annual fee card,Mobile,Hyderabad,Frequent Travelers,1479,83,2018.25,56,21,2,39022.69,81.0,0.05611899932386748,24.316265060240966,0.024096385542168676,1009.125,19.334913910566087,0.6746987951807228,0.375,0.09523809523809523
2026-03-19,Credit Card Acquisition,Display,premium credit card,Mobile,Chennai,Premium Customers,990,30,533.11,22,10,1,20213.37,84.9,0.030303030303030304,17.770333333333333,0.03333333333333333,533.11,37.915946052409446,0.7333333333333333,0.45454545454545453,0.1
2026-02-21,Cashback Search Campaign,YouTube,premium credit card,Desktop,Pune,High Income Urban,4341,274,5666.26,157,52,8,81940.76,86.1,0.06311909698226215,20.67978102189781,0.029197080291970802,708.2825,14.461171919396566,0.572992700729927,0.33121019108280253,0.15384615384615385
2026-03-24,Travel Rewards Campaign,Google Search,travel rewards card,Mobile,Mumbai,Frequent Travelers,1867,98,2945.35,71,26,3,51937.91,87.0,0.05249062667380825,30.054591836734694,0.030612244897959183,981.7833333333333,17.633866942808158,0.7244897959183674,0.36619718309859156,0.11538461538461539
2026-01-16,SME Acquisition Campaign,Display,credit card for business,Desktop,Gurgaon,Premium Customers,2556,147,2959.16,106,35,3,62649.18,89.4,0.057511737089201875,20.13034013605442,0.02040816326530612,986.3866666666667,21.17127157706917,0.7210884353741497,0.330188679245283,0.08571428571428572
2026-03-10,Credit Card Acquisition,Google Search,no annual fee credit card,Desktop,Mumbai,Small Business Owners,4167,216,5635.99,139,46,8,112383.63,61.0,0.05183585313174946,26.092546296296295,0.037037037037037035,704.49875,19.94035298146377,0.6435185185185185,0.33093525179856115,0.17391304347826086
2026-01-12,Travel Rewards Campaign,YouTube,premium credit card,Desktop,Mumbai,Frequent Travelers,3804,154,2955.01,108,32,3,49910.33,76.6,0.04048370136698212,19.188376623376623,0.01948051948051948,985.0033333333334,16.890071437998518,0.7012987012987013,0.2962962962962963,0.09375
2026-01-25,Premium Card Campaign,Bing Search,credit card for business,Mobile,Pune,High Income Urban,1589,107,3599.77,71,20,2,21470.45,65.5,0.06733794839521712,33.642710280373834,0.018691588785046728,1799.885,5.964394947454976,0.6635514018691588,0.28169014084507044,0.1
2026-02-21,Travel Rewards Campaign,Google Search,business credit card,Mobile,Bangalore,High Income Urban,509,32,642.9,20,9,1,9027.04,76.1,0.06286836935166994,20.090625,0.03125,642.9,14.041126147145748,0.625,0.45,0.1111111111111111
2026-03-26,Credit Card Acquisition,YouTube,fuel cashback card,Tablet,Chennai,Students,1293,40,657.83,30,8,0,0.0,33.6,0.030935808197989172,16.44575,0.0,,0.0,0.75,0.26666666666666666,0.0
2026-02-22,Premium Card Campaign,Meta,airport lounge credit card,Mobile,Hyderabad,Premium Customers,437,24,164.15,19,4,0,0.0,90.6,0.05491990846681922,6.839583333333334,0.0,,0.0,0.7916666666666666,0.21052631578947367,0.0
2026-01-23,Travel Rewards Campaign,Affiliate,premium credit card,Desktop,Chennai,High Income Urban,3534,113,1775.03,85,29,4,52052.96,49.8,0.03197509903791738,15.708230088495576,0.035398230088495575,443.7575,29.325115631848476,0.7522123893805309,0.3411764705882353,0.13793103448275862
2026-01-16,Premium Card Campaign,YouTube,business credit card,Mobile,Mumbai,Students,1992,47,807.53,32,13,2,16058.19,31.1,0.02359437751004016,17.181489361702127,0.0425531914893617,403.765,19.885564622986145,0.6808510638297872,0.40625,0.15384615384615385
2026-02-26,Credit Card Acquisition,Bing Search,low annual fee card,Desktop,Delhi,Premium Customers,898,32,842.73,21,9,1,24005.11,79.2,0.035634743875278395,26.3353125,0.03125,842.73,28.484935863206484,0.65625,0.42857142857142855,0.1111111111111111
2026-02-08,Credit Card Acquisition,Google Search,airport lounge credit card,Mobile,Bangalore,Frequent Travelers,1935,134,2471.34,92,22,2,35336.19,72.5,0.06925064599483204,18.442835820895525,0.014925373134328358,1235.67,14.298392774769964,0.6865671641791045,0.2391304347826087,0.09090909090909091
2026-02-22,Premium Card Campaign,Google Search,credit card for business,Mobile,Bangalore,Frequent Travelers,4899,325,8897.34,228,97,5,77878.7,81.9,0.06634006940191876,27.37643076923077,0.015384615384615385,1779.468,8.753031805011386,0.7015384615384616,0.42543859649122806,0.05154639175257732
2026-02-11,Business Card Paid Search,Bing Search,airport lounge credit card,Desktop,Kolkata,Students,4991,248,4502.01,161,81,9,31587.01,28.4,0.049689440993788817,18.153266129032257,0.036290322580645164,500.22333333333336,7.016201652150928,0.6491935483870968,0.5031055900621118,0.1111111111111111
2026-02-27,Cashback Search Campaign,Google Search,cashback credit card,Mobile,Mumbai,Frequent Travelers,773,12,276.26,9,2,0,0.0,71.6,0.015523932729624839,23.021666666666665,0.0,,0.0,0.75,0.2222222222222222,0.0
2026-02-08,Travel Rewards Campaign,Affiliate,travel rewards card,Desktop,Pune,Students,1272,44,1010.88,30,9,0,0.0,38.8,0.03459119496855346,22.974545454545453,0.0,,0.0,0.6818181818181818,0.3,0.0
2026-01-14,Travel Rewards Campaign,Google Search,credit card for business,Mobile,Delhi,Young Professionals,5079,212,7805.27,165,39,3,17545.3,68.9,0.04174050009844458,36.81731132075472,0.014150943396226415,2601.7566666666667,2.247878676842697,0.7783018867924528,0.23636363636363636,0.07692307692307693
2026-01-05,Business Card Paid Search,Google Search,business credit card,Mobile,Mumbai,Premium Customers,1516,71,2811.55,43,20,3,63567.81,86.1,0.04683377308707124,39.59929577464789,0.04225352112676056,937.1833333333334,22.609524995109457,0.6056338028169014,0.46511627906976744,0.15
2026-02-04,Business Card Paid Search,Bing Search,premium credit card,Mobile,Delhi,Students,1548,64,2086.45,42,9,1,4526.66,35.3,0.041343669250646,32.60078125,0.015625,2086.45,2.16955115147739,0.65625,0.21428571428571427,0.1111111111111111
2026-03-28,Business Card Paid Search,Meta,credit card for business,Mobile,Bangalore,Premium Customers,586,10,214.63,7,2,0,0.0,77.2,0.017064846416382253,21.463,0.0,,0.0,0.7,0.2857142857142857,0.0
2026-03-16,SME Acquisition Campaign,Display,best credit card,Mobile,Delhi,Young Professionals,1841,75,534.8,59,23,3,21936.7,56.5,0.04073872895165671,7.1306666666666665,0.04,178.26666666666665,41.01851159311893,0.7866666666666666,0.3898305084745763,0.13043478260869565
2026-01-18,SME Acquisition Campaign,YouTube,cashback credit card,Desktop,Chennai,Premium Customers,3702,67,1315.69,41,11,1,18668.42,71.5,0.018098325229605618,19.637164179104477,0.014925373134328358,1315.69,14.189071893835171,0.6119402985074627,0.2682926829268293,0.09090909090909091
2026-03-17,Premium Card Campaign,Google Search,business credit card,Desktop,Mumbai,Students,582,40,1234.46,29,7,0,0.0,61.3,0.06872852233676977,30.8615,0.0,,0.0,0.725,0.2413793103448276,0.0
2026-01-09,SME Acquisition Campaign,Meta,low annual fee card,Mobile,Gurgaon,Frequent Travelers,1007,19,206.03,14,4,0,0.0,78.0,0.018867924528301886,10.843684210526316,0.0,,0.0,0.7368421052631579,0.2857142857142857,0.0
2026-03-15,Credit Card Acquisition,Google Search,best credit card,Mobile,Gurgaon,Premium Customers,4076,116,2731.81,76,40,4,83272.39,78.9,0.02845927379784102,23.55008620689655,0.034482758620689655,682.9525,30.482496952569907,0.6551724137931034,0.5263157894736842,0.1
2026-02-27,Premium Card Campaign,Meta,credit card for business,Desktop,Delhi,Premium Customers,3003,126,2199.28,94,30,5,118116.65,77.5,0.04195804195804196,17.454603174603175,0.03968253968253968,439.85600000000005,53.70696318795241,0.746031746031746,0.3191489361702128,0.16666666666666666
2026-01-17,Travel Rewards Campaign,YouTube,travel rewards card,Desktop,Pune,High Income Urban,1425,47,500.52,27,8,0,0.0,59.9,0.03298245614035088,10.64936170212766,0.0,,0.0,0.574468085106383,0.2962962962962963,0.0
2026-01-07,Cashback Search Campaign,Bing Search,best credit card,Desktop,Mumbai,High Income Urban,7713,315,7650.47,203,50,7,102906.88,75.7,0.040840140023337225,24.28720634920635,0.022222222222222223,1092.9242857142858,13.451053333978175,0.6444444444444445,0.24630541871921183,0.14
2026-02-15,Credit Card Acquisition,Bing Search,airport lounge credit card,Desktop,Hyderabad,Young Professionals,2956,166,4543.4,127,47,3,13547.02,45.5,0.05615696887686062,27.36987951807229,0.018072289156626505,1514.4666666666665,2.981692124840428,0.7650602409638554,0.3700787401574803,0.06382978723404255
2026-01-13,Travel Rewards Campaign,Display,credit card for business,Mobile,Gurgaon,Small Business Owners,5066,131,2911.83,94,38,6,107006.31,80.2,0.025858665613896565,22.227709923664122,0.04580152671755725,485.305,36.748817753783705,0.7175572519083969,0.40425531914893614,0.15789473684210525
2026-02-09,Travel Rewards Campaign,Google Search,business credit card,Mobile,Kolkata,Frequent Travelers,2042,73,2187.93,53,15,1,10361.0,83.7,0.03574926542605289,29.971643835616437,0.0136986301369863,2187.93,4.735526273692486,0.726027397260274,0.2830188679245283,0.06666666666666667
2026-02-11,Premium Card Campaign,Meta,credit card for business,Mobile,Bangalore,Students,1345,45,902.39,31,11,1,2775.36,39.1,0.03345724907063197,20.05311111111111,0.022222222222222223,902.39,3.075565996963619,0.6888888888888889,0.3548387096774194,0.09090909090909091
2026-01-09,Business Card Paid Search,Bing Search,travel rewards card,Mobile,Chennai,Young Professionals,1727,106,3253.05,80,23,2,17890.26,51.9,0.061378112333526344,30.68915094339623,0.018867924528301886,1626.525,5.49953428321114,0.7547169811320755,0.2875,0.08695652173913043
2026-02-19,Business Card Paid Search,Google Search,fuel cashback card,Desktop,Mumbai,Students,728,24,541.6,18,3,0,0.0,53.4,0.03296703296703297,22.566666666666666,0.0,,0.0,0.75,0.16666666666666666,0.0
2026-01-27,Credit Card Acquisition,Google Search,airport lounge credit card,Mobile,Mumbai,Students,3454,184,4003.32,144,54,5,10000.0,33.7,0.05327156919513607,21.75717391304348,0.02717391304347826,800.664,2.497926720821718,0.782608695652174,0.375,0.09259259259259259
2026-03-07,Business Card Paid Search,Bing Search,premium credit card,Desktop,Chennai,Premium Customers,1674,117,3521.86,85,43,6,146728.42,85.2,0.06989247311827956,30.10136752136752,0.05128205128205128,586.9766666666667,41.662195544399836,0.7264957264957265,0.5058823529411764,0.13953488372093023
